id,NumberDistrict,NameDistrict,TypeVia,NameVia
T18925V,1,Ciutat Vella,Plaça,Plaça Charles Darwin
T18939B,8,Nou Barris,Placeta,Placeta Rafaela Serrano
T18940U,10,Sant Martí,Plaça,Plaça Rafael Campalans
T18943X,5,Sarrià-Sant Gervasi,Plaça,Plaça Prat de la Riba
T18946A,7,Horta-Guinardó,Carrer,Carrer Santes Creus
T18949D,10,Sant Martí,Plaça,Plaça Valentí Almirall
T18953Z,10,Sant Martí,Plaça,Plaça Joan Casanelles
T18959F,10,Sant Martí,Passatge,Passatge Llacuna
T18961Z,7,Horta-Guinardó,Carrer,Carrer Can Xirot
T18964C,6,Gràcia,Carrer,Carrer Taradell
T18982E,1,Ciutat Vella,Carrer,Carrer Tonell
T18983F,1,Ciutat Vella,Carrer,Carrer Tarongeta
T18984G,1,Ciutat Vella,Carrer,Carrer Cap del Món
T18985H,1,Ciutat Vella,Plaça,Plaça Pons i Clerch
T18986I,1,Ciutat Vella,Carrer,Carrer Volta dels Jueus
T18987J,1,Ciutat Vella,Carrer,Carrer Forn de la Fonda
T18988K,1,Ciutat Vella,Plaça,Plaça Marquilles
T18990E,1,Ciutat Vella,Plaça,Plaça Sant Felip Neri
T19002R,7,Horta-Guinardó,Plaça,Plaça Cementiri d'Horta
T19003S,7,Horta-Guinardó,Carrer,Carrer Tiro
T19007W,9,Sant Andreu,Passatge,Passatge Baliarda
T19012T,4,Les Corts,Carrer,Carrer Beltrán i Rózpide
T19021U,10,Sant Martí,Plaça,Plaça Eduard Torroja
T19023W,5,Sarrià-Sant Gervasi,Placeta,Placeta Can Garriga
T19024X,5,Sarrià-Sant Gervasi,Plaça,Plaça Ferran Casablancas
T19026Z,5,Sarrià-Sant Gervasi,Carrer,Carrer Pare Fidel Fita
T19030V,5,Sarrià-Sant Gervasi,Plaça,Plaça Bellavista
T19047E,1,Ciutat Vella,Plaça,Plaça Sant Jaume
T19066H,6,Gràcia,Carrer,Carrer Gòlgota
T19068J,6,Gràcia,Carrer,Carrer Betània
T19069K,6,Gràcia,Carrer,Carrer Capellades
T19078L,5,Sarrià-Sant Gervasi,Plaça,Plaça Josep Obiols
T19080F,5,Sarrià-Sant Gervasi,Carrer,Carrer Sol i Padrís
T19082H,5,Sarrià-Sant Gervasi,Escales,Escales Bellavista
T19083I,5,Sarrià-Sant Gervasi,Camí,Camí Bellavista
T19092J,10,Sant Martí,Platja,Platja Bogatell
T19100S,7,Horta-Guinardó,Passatge,Passatge Guardiola
T19109B,9,Sant Andreu,Plaça,Plaça Taxi
T19120W,3,Sants-Montjuïc,Plaça,Plaça Pare Eusebi Millan
T19125B,5,Sarrià-Sant Gervasi,Plaça,Plaça Josep Puig i Esteve
T19143D,4,Les Corts,Plaça,Plaça Ceràmiques Vicens
T19146G,8,Nou Barris,Plaça,Plaça Prosperitat
T19157J,7,Horta-Guinardó,Carrer,Carrer Lletres
T19164I,5,Sarrià-Sant Gervasi,Passatge,Passatge Mart
T19165J,5,Sarrià-Sant Gervasi,Carrer,Carrer Alcalde Miralles
T19169N,1,Ciutat Vella,Plaça,Plaça Drassanes
T19171H,3,Sants-Montjuïc,Plaça,Plaça Drassanes
T19176M,1,Ciutat Vella,Plaça,Plaça Gas
T19190K,7,Horta-Guinardó,Camí,Camí Antic de Sant Llàtzer
T19191L,5,Sarrià-Sant Gervasi,Avinguda,Avinguda Mare de Déu de Lorda
T19203Y,5,Sarrià-Sant Gervasi,Carrer,Carrer Eduard Fontserè
T19208D,8,Nou Barris,Plaça,Plaça Verda de la Prosperitat
T19210X,7,Horta-Guinardó,Carrer,Carrer Romeu
T19211Y,8,Nou Barris,Plaça,Plaça Miguel de Unamuno
T19215C,9,Sant Andreu,Nus,Nus Trinitat
T19218F,9,Sant Andreu,Plaça,Plaça Pere Falqués
T19225E,8,Nou Barris,Passatge,Passatge Pitàgores
T19229I,6,Gràcia,Plaça,Plaça Grau Miró
T19239K,10,Sant Martí,Plaça,Plaça Ramon Calsina
T19243G,9,Sant Andreu,Carrer,Carrer Pont de Sant Martí
T19247K,3,Sants-Montjuïc,Plaça,Plaça Osca
T19249M,4,Les Corts,Carrer,Carrer SN (Trav de les Corts)
T19251G,3,Sants-Montjuïc,Plaça,Plaça Vázquez de Mella
T19256L,1,Ciutat Vella,Carrer,Carrer Bisbe Caçador
T19257M,7,Horta-Guinardó,Pla,Pla Montbau
T19268P,5,Sarrià-Sant Gervasi,Passatge,Passatge Costa del Putxet
T19283O,1,Ciutat Vella,Carrer,Carrer Mosques
T19289U,3,Sants-Montjuïc,Plaça,Plaça Sant Jordi
T19294R,10,Sant Martí,Carrer,Carrer Rector de Vallfogona
T19295S,4,Les Corts,Plaça,Plaça Pedralbes
T19302A,3,Sants-Montjuïc,Plaça,Plaça Sardana
T19315F,6,Gràcia,Avinguda,Avinguda Mare de Déu de Montserrat
T19331F,7,Horta-Guinardó,Carrer,Carrer Torelló
T19336K,5,Sarrià-Sant Gervasi,Plaça,Plaça Alfonso Comín
T19351J,8,Nou Barris,Passeig,Passeig Bosc de Roquetes
T19354M,6,Gràcia,Plaça,Plaça Sol
T19361L,5,Sarrià-Sant Gervasi,Carrer,Carrer Parc de la Budellera
T19365P,9,Sant Andreu,Plaça,Plaça Ramon Riera
T19383R,1,Ciutat Vella,Carrer,Carrer Sèquia
T19399Z,10,Sant Martí,Carrer,Carrer Bonaventura Gispert
T19404F,10,Sant Martí,Plaça,Plaça Diagonal Mar
T19407I,8,Nou Barris,Carrer,Carrer Albert Einstein
T19408J,1,Ciutat Vella,Carrer,Carrer Paradís
T19409K,9,Sant Andreu,Plaça,Plaça Havaneres
T19426L,7,Horta-Guinardó,Carrer,Carrer Antic del Guinardó
T19445O,8,Nou Barris,Carrer,Carrer Pere d'Artés
T19449S,8,Nou Barris,Carrer,Carrer Santa Fe
T19451M,8,Nou Barris,Carrer,Carrer Pontons
T19458T,2,Eixample,Plaça,Plaça Gaudí
T19462P,7,Horta-Guinardó,Carrer,Carrer Santa Laura
T19467U,10,Sant Martí,Passatge,Passatge Maria Llimona
T19477W,1,Ciutat Vella,Carrer,Carrer Sant Pau
T19497A,1,Ciutat Vella,Passatge,Passatge Hort dels Velluters
T19498B,1,Ciutat Vella,Passatge,Passatge Sert
T19510G,5,Sarrià-Sant Gervasi,Passatge,Passatge Pelfort
T19521J,9,Sant Andreu,Carrer,Carrer Ferran Turné
T19528Q,10,Sant Martí,Passeig,Passeig Marítim de Nova Icària
T19530K,10,Sant Martí,Passeig,Passeig Marítim del Port Olímpic
T19531L,10,Sant Martí,Passeig,Passeig Marítim del Bogatell
T19536Q,5,Sarrià-Sant Gervasi,Carrer,Carrer S N (Ctra Vallvi Barna)
T19551P,3,Sants-Montjuïc,Avinguda,Avinguda Rius i Taulet
T19556U,1,Ciutat Vella,Carrer,Carrer Sant Martí
T19557V,1,Ciutat Vella,Carrer,Carrer Sant Bartomeu
T19567X,4,Les Corts,Carrer,Carrer Gandesa
T19568Y,4,Les Corts,Carrer,Carrer Can Segalar
T19576Y,4,Les Corts,Plaça,Plaça Valdivia
T19580U,4,Les Corts,Passatge,Passatge Felipe de Paz
T19583X,7,Horta-Guinardó,Carrer,Carrer Ceràmica
T19593Z,7,Horta-Guinardó,Carrer,Carrer Ritme
T19594A,7,Horta-Guinardó,Carrer,Carrer Joan Sales
T19597D,7,Horta-Guinardó,Carrer,Carrer Poesia
T19604L,7,Horta-Guinardó,Carrer,Carrer Dansa
T19606N,7,Horta-Guinardó,Carrer,Carrer Muses
T19608P,7,Horta-Guinardó,Carrer,Carrer Mímica
T19611K,7,Horta-Guinardó,Plaça,Plaça Mossèn Ferran Palau
T19615O,7,Horta-Guinardó,Carrer,Carrer Lírica
T19618R,7,Horta-Guinardó,Carrer,Carrer Pantomima
T19620L,7,Horta-Guinardó,Carrer,Carrer Cançó
T19623O,5,Sarrià-Sant Gervasi,Carrer,Carrer Lligabosc
T19629U,10,Sant Martí,Plaça,Plaça Llibertat Ròdenas
T19639W,1,Ciutat Vella,Carrer,Carrer Agustí Duran i Sanpere
T19640P,1,Ciutat Vella,Carrer,Carrer Àngels
T19642R,1,Ciutat Vella,Plaça,Plaça Joan Amades
T19643S,1,Ciutat Vella,Carrer,Carrer Malnom
T19650R,8,Nou Barris,Carrer,Carrer Vila-real
T19653U,8,Nou Barris,Pas,Pas Antonio Cuadrillero
T19680X,10,Sant Martí,Plaça,Plaça Mercè Capsir
T19681Y,10,Sant Martí,Plaça,Plaça Maria-Antònia Salvà
T19682Z,1,Ciutat Vella,Passatge,Passatge Bernardí Martorell
T19689G,6,Gràcia,Carrer,Carrer Dolors Lleonart
T19700K,3,Sants-Montjuïc,Passatge,Passatge Montserrat de Andrés
T19701L,3,Sants-Montjuïc,Carrer,Carrer Farell
T19704O,5,Sarrià-Sant Gervasi,Camí,Camí Torre de Sansalvador
T19708S,1,Ciutat Vella,Plaça,Plaça Jean Genet
T19711N,3,Sants-Montjuïc,Passatge,Passatge Aral
T19712O,3,Sants-Montjuïc,Passatge,Passatge Dardanels
T19719V,10,Sant Martí,Plaça,Plaça Ernest Lluch i Martín
T19720O,10,Sant Martí,Avinguda,Avinguda Eduard Maristany
T19724S,10,Sant Martí,Plaça,Plaça Llevant
T19726U,10,Sant Martí,Plaça,Plaça Willy Brandt
T19729X,10,Sant Martí,Plaça,Plaça Leonardo da Vinci
T19742U,8,Nou Barris,Camí,Camí Quatre Estacions
T19748A,7,Horta-Guinardó,Plaça,Plaça Cosmos
T19753X,10,Sant Martí,Escullera,Escullera Poblenou
T19754Y,10,Sant Martí,Moll,Moll Gregal
T19755Z,10,Sant Martí,Moll,Moll Mestral
T19757B,10,Sant Martí,Moll,Moll Xaloc
T19758C,10,Sant Martí,Moll,Moll Marina
T19783D,10,Sant Martí,Plaça,Plaça Fòrum
T19791D,8,Nou Barris,Plaça,Plaça Raïm
T19804R,1,Ciutat Vella,Plaça,Plaça Gardunya
T19812R,9,Sant Andreu,Plaça,Plaça Maragall
T19821S,9,Sant Andreu,Plaça,Plaça General Moragues
T19822T,1,Ciutat Vella,Carrer,Carrer Nou de Sadurní
T19852Z,9,Sant Andreu,Plaça,Plaça Robert Gerhard
T19857E,4,Les Corts,Placeta,Placeta Daniel Dalmases
T19858F,8,Nou Barris,Plaça,Plaça Joan Riera
T19859G,8,Nou Barris,Passatge,Passatge Aurora Díaz Plaja
T19864D,1,Ciutat Vella,Placeta,Placeta Anna Murià
T19865E,1,Ciutat Vella,Carrer,Carrer Lancaster
T19867G,5,Sarrià-Sant Gervasi,Camí,Camí Cel del Tibidabo
T19868H,5,Sarrià-Sant Gervasi,Plaça,Plaça Tibidabo
T19871C,10,Sant Martí,Plaça,Plaça Rosa Peraulet
T19874F,5,Sarrià-Sant Gervasi,Carrer,Carrer Isaac Newton
T19880D,5,Sarrià-Sant Gervasi,Carrer,Carrer Doctor Ribas i Perdigó
T19887K,10,Sant Martí,Carrer,Carrer Greenwich
T19888L,7,Horta-Guinardó,Plaça,Plaça Josep Pallach
T19889M,7,Horta-Guinardó,Plaça,Plaça Joan Cornudella
T19895K,6,Gràcia,Carrer,Carrer Velázquez
T19900Q,7,Horta-Guinardó,Carrer,Carrer Ourense
T19902S,7,Horta-Guinardó,Passatge,Passatge Madrona Prat
T19904U,7,Horta-Guinardó,Escales,Escales Tenerife
T19910S,8,Nou Barris,Carrer,Carrer Euclides
T19918A,7,Horta-Guinardó,Carrer,Carrer Vila de Roses
T19929D,10,Sant Martí,Passatge,Passatge Ratés
T19940Y,9,Sant Andreu,Plaça,Plaça Jardins d'Elx
T19945D,9,Sant Andreu,Carrer,Carrer Sèquia Madriguera
T19958I,7,Horta-Guinardó,Carrer,Carrer Santa Amàlia
T19961D,7,Horta-Guinardó,Plaça,Plaça Bacardí
T19967J,8,Nou Barris,Carrer,Carrer Pla dels Cirerers
T19974I,7,Horta-Guinardó,Carrer,Carrer Ciutadella
T19980G,1,Ciutat Vella,Carrer,Carrer Orgues
T19986M,5,Sarrià-Sant Gervasi,Camí,Camí Faig
T19997P,3,Sants-Montjuïc,Passatge,Passatge Daró
T20011N,3,Sants-Montjuïc,Carrer,Carrer Sant Isidre
T20012O,3,Sants-Montjuïc,Plaça,Plaça Margarida Xirgu
T20016S,3,Sants-Montjuïc,Plaça,Plaça Ovidi Montllor
T20017T,7,Horta-Guinardó,Plaça,Plaça Raimon Casellas
T20022Q,5,Sarrià-Sant Gervasi,Carrer,Carrer Cardenal Sentmenat
T20035V,3,Sants-Montjuïc,Passatge,Passatge Solsona
T20038Y,3,Sants-Montjuïc,Carrer,Carrer Urani
T20054Y,7,Horta-Guinardó,Carrer,Carrer Canaan
T20069F,5,Sarrià-Sant Gervasi,Carrer,Carrer Joan Ferrándiz
T20076E,10,Sant Martí,Plaça,Plaça Zenòbia Camprubí
T20081B,8,Nou Barris,Plaça,Plaça Eucaliptus
T20088I,8,Nou Barris,Passatge,Passatge Carreras
T20093F,7,Horta-Guinardó,Passatge,Passatge Andalet
T20106T,9,Sant Andreu,Plaça,Plaça Pilar Miró
T20112R,9,Sant Andreu,Passeig,Passeig Guayaquil
T20113S,9,Sant Andreu,Plaça,Plaça Monterrey
T20116V,8,Nou Barris,Plaça,Plaça Francesc Layret
T20117W,9,Sant Andreu,Carrer,Carrer Mare de Déu de Montserrat
T20120R,1,Ciutat Vella,Placeta,Placeta Comerç
T20123U,1,Ciutat Vella,Plaça,Plaça Vázquez Montalbán
T20132V,8,Nou Barris,Carrer,Carrer Besiberri
T20135Y,8,Nou Barris,Carrer,Carrer Inca
T20141W,3,Sants-Montjuïc,Plaça,Plaça Bella Dorita
T20146B,3,Sants-Montjuïc,Plaça,Plaça Moviment Obrer
T20148D,4,Les Corts,Passatge,Passatge Xile
T20153A,5,Sarrià-Sant Gervasi,Camí,Camí Carlet
T20156D,8,Nou Barris,Plaça,Plaça Aigua
T20164D,1,Ciutat Vella,Plaça,Plaça Caramelles
T20167G,5,Sarrià-Sant Gervasi,Carrer,Carrer Saüc
T20176H,1,Ciutat Vella,Carrer,Carrer Mina
T20188L,3,Sants-Montjuïc,Carrer,Carrer Transversal 15
T20194J,3,Sants-Montjuïc,Carrer,Carrer Transversal 13
T20204U,9,Sant Andreu,Carrer,Carrer Avançada
T20225Z,3,Sants-Montjuïc,Passatge,Passatge Andalusia
T20239F,4,Les Corts,Jardins,Jardins Joaquim Ruyra
T20250A,4,Les Corts,Carrer,Carrer Pau Romeva
T20258I,7,Horta-Guinardó,Passeig,Passeig Castanyers
T20260C,9,Sant Andreu,Passatge,Passatge Coello
T20274I,9,Sant Andreu,Carrer,Carrer Adrall
T20287N,8,Nou Barris,Passatge,Passatge Nil
T20290I,8,Nou Barris,Carrer,Carrer Castelladral
T20294M,5,Sarrià-Sant Gervasi,Passatge,Passatge Hercegovina
T20297P,5,Sarrià-Sant Gervasi,Plaça,Plaça Fra Eloi de Bianya
T20299R,7,Horta-Guinardó,Passatge,Passatge Mig del Turó
T20300T,7,Horta-Guinardó,Passatge,Passatge Alt del Turó
T20301U,1,Ciutat Vella,Passatge,Passatge Mil vuit-cents
T20307A,4,Les Corts,Plaça,Plaça Reina Maria Cristina
T20315A,1,Ciutat Vella,Pas,Pas Sota Muralla
T20322Z,5,Sarrià-Sant Gervasi,Plaça,Plaça Wagner
T20325C,3,Sants-Montjuïc,Plaça,Plaça Univers
T20326D,3,Sants-Montjuïc,Avinguda,Avinguda Reina Maria Cristina
T20328F,3,Sants-Montjuïc,Plaça,Plaça Sant Cristòfol
T20331A,3,Sants-Montjuïc,Passatge,Passatge Malacca
T20336F,3,Sants-Montjuïc,Passatge,Passatge Suez
T20337G,7,Horta-Guinardó,Passatge,Passatge Granollers
T20338H,10,Sant Martí,Plaça,Plaça Artur Martorell
T20345G,5,Sarrià-Sant Gervasi,Plaça,Plaça Martí Llauradó
T20346H,3,Sants-Montjuïc,Plaça,Plaça Nemesi Ponsati
T20349K,10,Sant Martí,Plaça,Plaça Tirant lo Blanc
T20351E,8,Nou Barris,Plaça,Plaça Primer de Maig
T20352F,4,Les Corts,Carrer,Carrer Lluís Solé i Sabarís
T20353G,8,Nou Barris,Carrer,Carrer Ignasi Agustí
T20356J,10,Sant Martí,Plaça,Plaça Pau
T20364J,1,Ciutat Vella,Plaça,Plaça Ictíneo
T20365K,1,Ciutat Vella,Plaça,Plaça Odissea
T20366L,1,Ciutat Vella,Passeig,Passeig Ítaca
T20367M,10,Sant Martí,Plaça,Plaça Josep Rovira
T20370H,1,Ciutat Vella,Plaça,Plaça Joan Coromines
T20373K,8,Nou Barris,Carrer,Carrer Pau Sabater
T20377O,1,Ciutat Vella,Plaça,Plaça Raimon Noguera
T20379Q,3,Sants-Montjuïc,Carrer,Carrer Port de Lagos
T20382L,3,Sants-Montjuïc,Carrer,Carrer B Moll Inflamables
T20383M,3,Sants-Montjuïc,Carrer,Carrer A Moll Inflamables
T20384N,3,Sants-Montjuïc,Carrer,Carrer Port de Tianjin
T20385O,3,Sants-Montjuïc,Carrer,Carrer C Moll Inflamables
T20386P,3,Sants-Montjuïc,Carrer,Carrer D Moll Inflamables
T20387Q,3,Sants-Montjuïc,Carrer,Carrer E Moll Inflamables
T20390L,3,Sants-Montjuïc,Carrer,Carrer F Moll Inflamables
T20391M,3,Sants-Montjuïc,Carrer,Carrer Port de Haifa
T20393O,3,Sants-Montjuïc,Carrer,Carrer Port de Miami
T20394P,3,Sants-Montjuïc,Carrer,Carrer Port de Ningbo
T20395Q,3,Sants-Montjuïc,Carrer,Carrer Port de Casablanca
T20397S,3,Sants-Montjuïc,Carrer,Carrer Port d'Alexandria
T20405B,3,Sants-Montjuïc,Carrer,Carrer H Moll Inflamables
T20410Y,3,Sants-Montjuïc,Carretera,Carretera Circumval·lació Tram 8
T20411Z,10,Sant Martí,Plaça,Plaça Tísner
T20414C,3,Sants-Montjuïc,Plaça,Plaça Cal Muns
T20418G,6,Gràcia,Plaça,Plaça Dones del 36
T20421B,8,Nou Barris,Passatge,Passatge Aristòtil
T20424E,9,Sant Andreu,Plaça,Plaça Primavera
T20425F,8,Nou Barris,Plaça,Plaça Major de Nou Barris
T20427H,9,Sant Andreu,Carrer,Carrer Víctor Colomer
T20429J,9,Sant Andreu,Carrer,Carrer Antoni Santiburcio
T20433F,8,Nou Barris,Plaça,Plaça Charlie Rivel
T20441F,1,Ciutat Vella,Plaça,Plaça Pes de la Palla
T20446K,7,Horta-Guinardó,Passatge,Passatge Pinsà
T20451H,3,Sants-Montjuïc,Carrer,Carrer Cap de Guaita
T20459P,9,Sant Andreu,Plaça,Plaça Félix Rodríguez de la Fuent
T20468Q,7,Horta-Guinardó,Passatge,Passatge Galla
T20481N,6,Gràcia,Carrer,Carrer Otília Castellví
T20486S,6,Gràcia,Carrer,Carrer Josefa Rosich
T20488U,7,Horta-Guinardó,Plaça,Plaça Guinardó
T20502B,4,Les Corts,Carrer,Carrer Nau Santa Maria
T20505E,3,Sants-Montjuïc,Carrer,Carrer Cisquer
T20511C,3,Sants-Montjuïc,Carrer,Carrer Pontils
T20525I,6,Gràcia,Plaça,Plaça Sant Lluc
T20526J,6,Gràcia,Carrer,Carrer Amàlia Garcia
T20531G,8,Nou Barris,Plaça,Plaça Carmen Laforet
T20532H,8,Nou Barris,Passatge,Passatge Ma. Àngels Rivas
T20540H,9,Sant Andreu,Carrer,Carrer Palafrugell
T20549Q,1,Ciutat Vella,Plaça,Plaça Vuit de Març
T20559S,3,Sants-Montjuïc,Camí,Camí Cadena
T20563O,7,Horta-Guinardó,Plaça,Plaça Numen Mestre
T20564P,7,Horta-Guinardó,Plaça,Plaça Adolf Marsillach
T20573Q,7,Horta-Guinardó,Carrer,Carrer Duc de Rivas
T20584T,9,Sant Andreu,Plaça,Plaça M Casablancas i Joanico
T20586V,4,Les Corts,Plaça,Plaça Caba
T20593U,5,Sarrià-Sant Gervasi,Carrer,Carrer Vila Arrufat
T20595W,6,Gràcia,Carrer,Carrer Leopoldo Alas
T20596X,1,Ciutat Vella,Carrer,Carrer Comtal
T20615J,10,Sant Martí,Plaça,Plaça Juliana Morell
T20626M,3,Sants-Montjuïc,Carrer,Carrer Número 25
T20627N,3,Sants-Montjuïc,Avinguda,Avinguda Número 3
T20628O,3,Sants-Montjuïc,Carrer,Carrer Número 27
T20631J,3,Sants-Montjuïc,Avinguda,Avinguda Número 1
T20633L,3,Sants-Montjuïc,Carrer,Carrer Número 28
T20634M,3,Sants-Montjuïc,Avinguda,Avinguda Número 2
T20638Q,3,Sants-Montjuïc,Carrer,Carrer Número 24
T20641L,3,Sants-Montjuïc,Avinguda,Avinguda Número 4
T20642M,3,Sants-Montjuïc,Carrer,Carrer Número 22
T20644O,3,Sants-Montjuïc,Avinguda,Avinguda Número 5
T20645P,3,Sants-Montjuïc,Carrer,Carrer Número 23
T20649T,3,Sants-Montjuïc,Avinguda,Avinguda Número 6
T20651N,3,Sants-Montjuïc,Avinguda,Avinguda Parc Logístic
T20657T,3,Sants-Montjuïc,Carrer,Carrer Ascó
T20659V,3,Sants-Montjuïc,Carrer,Carrer Cartoixa
T20661P,7,Horta-Guinardó,Carrer,Carrer Maternitat d'Elna
T20662Q,3,Sants-Montjuïc,Carrer,Carrer Longitudinal 4
T20663R,3,Sants-Montjuïc,Carrer,Carrer Número 21
T20665T,3,Sants-Montjuïc,Carrer,Carrer Número 29
T20671R,3,Sants-Montjuïc,Carrer,Carrer Tallers Ferroviaris
T20673T,1,Ciutat Vella,Moll,Moll Barcelona
T20681T,3,Sants-Montjuïc,Moll,Moll Príncep d'Espanya
T20694Y,10,Sant Martí,Carrer,Carrer Xavier Nogués
T20697B,8,Nou Barris,Carrer,Carrer Alsàcia
T20703I,10,Sant Martí,Plaça,Plaça Palmera de Sant Martí
T20705K,8,Nou Barris,Carrer,Carrer Rosario Pi
T20709O,8,Nou Barris,Passatge,Passatge Grau
T20770T,1,Ciutat Vella,Plaça,Plaça Carles Pi i Sunyer
T20783Y,2,Eixample,Avinguda,Avinguda Vilanova
T20784Z,2,Eixample,Plaça,Plaça André Malraux
T20792Z,5,Sarrià-Sant Gervasi,Carrer,Carrer Josep M. Lladó
T20793A,5,Sarrià-Sant Gervasi,Carrer,Carrer Carles Riba
T20801J,9,Sant Andreu,Carrer,Carrer Torrent de la Guineu
T20821N,5,Sarrià-Sant Gervasi,Camí,Camí Can Llavallol
T20825R,5,Sarrià-Sant Gervasi,Camí,Camí Turó del Puig
T20829V,5,Sarrià-Sant Gervasi,Carrer,Carrer Naranjo de Bulnes
T20830O,5,Sarrià-Sant Gervasi,Carrer,Carrer Ràfols
T20833R,3,Sants-Montjuïc,Plaça,Plaça Olivereta
T20834S,1,Ciutat Vella,Placeta,Placeta Miquel Pallés
T20841R,9,Sant Andreu,Carrer,Carrer Clara Zetkin
T20844U,1,Ciutat Vella,Carrer,Carrer Colom
T20864Y,3,Sants-Montjuïc,Carretera,Carretera Circumval·lació Tram 5
T20878E,8,Nou Barris,Carretera,Carretera Ribes
T20881Z,8,Nou Barris,Avinguda,Avinguda Sivatte
T20896G,3,Sants-Montjuïc,Plaça,Plaça Alta de Can Clos
T20903O,10,Sant Martí,Carrer,Carrer Moscou
T20909U,10,Sant Martí,Carrer,Carrer Dolça de Provença
T20914R,3,Sants-Montjuïc,Escales,Escales Polvorí
T20918V,10,Sant Martí,Espigó,Espigó Bac de Roda
T20919W,10,Sant Martí,Espigó,Espigó Mar Bella
T20920P,5,Sarrià-Sant Gervasi,Carrer,Carrer Esports
T20946Z,8,Nou Barris,Plaça,Plaça Joaquim Serra
T20948B,8,Nou Barris,Camí,Camí Vell de la Pedrera
T20956B,4,Les Corts,Carrer,Carrer Josep Samitier
T20964B,5,Sarrià-Sant Gervasi,Plaça,Plaça Cardona
T20972B,7,Horta-Guinardó,Carrer,Carrer Lugo
T20989K,6,Gràcia,Carrer,Carrer Camprodon
T21000O,10,Sant Martí,Plaça,Plaça Josep M. Huertas Claveria
T21001P,7,Horta-Guinardó,Plaça,Plaça Herta Frankel
T21004S,7,Horta-Guinardó,Plaça,Plaça Mossèn Eduard Piquer
T21007V,4,Les Corts,Carrer,Carrer Francesc Pedra
T21022U,5,Sarrià-Sant Gervasi,Carrer,Carrer Malva
T21029B,1,Ciutat Vella,Plaça,Plaça Rosa dels Vents
T21035Z,1,Ciutat Vella,Plaça,Plaça Mar
T21040W,1,Ciutat Vella,Moll,Moll Catalunya
T21042Y,1,Ciutat Vella,Moll,Moll Oriental
T21044A,1,Ciutat Vella,Passeig,Passeig Mare Nostrum
T21046C,8,Nou Barris,Carrer,Carrer Peñalara
T21048E,7,Horta-Guinardó,Carrer,Carrer Perea
T21055D,1,Ciutat Vella,Plaça,Plaça Acadèmia
T21056E,8,Nou Barris,Plaça,Plaça Aire
T21058G,10,Sant Martí,Plaça,Plaça Clementina Arderiu
T21067H,8,Nou Barris,Plaça,Plaça Harry Walker
T21070C,3,Sants-Montjuïc,Plaça,Plaça Joan Pelegrí
T21072E,1,Ciutat Vella,Plaça,Plaça Llagut
T21079L,6,Gràcia,Plaça,Plaça Lesseps
T21086K,7,Horta-Guinardó,Torrent,Torrent Lligalbé
T21091H,1,Ciutat Vella,Plaça,Plaça Pompeu Gener
T21101S,1,Ciutat Vella,Carrer,Carrer Rivadeneyra
T21122X,5,Sarrià-Sant Gervasi,Plaça,Plaça Sant Vicenç de Sarrià
T21125A,6,Gràcia,Plaça,Plaça Raspall
T21127C,10,Sant Martí,Passatge,Passatge Caminal
T21132Z,1,Ciutat Vella,Placeta,Placeta Sant Francesc
T21133A,10,Sant Martí,Passatge,Passatge Burrull
T21145E,5,Sarrià-Sant Gervasi,Plaça,Plaça Lesseps
T21158J,6,Gràcia,Carrer,Carrer Riera de Vallcarca
T21165I,7,Horta-Guinardó,Passatge,Passatge Mulassa
T21176L,10,Sant Martí,Passatge,Passatge Carmen de Burgos
T21212Y,8,Nou Barris,Carrer,Carrer Sense Nom (Palamós-Sagaró)
T21213Z,8,Nou Barris,Escales,Escales Matagalls
T21214A,8,Nou Barris,Escales,Escales Erta
T21228G,1,Ciutat Vella,Plaça,Plaça Poeta Boscà
T21236G,3,Sants-Montjuïc,Carrer,Carrer Muntadas
T21244G,3,Sants-Montjuïc,Carrer,Carrer Gessamí
T21252G,3,Sants-Montjuïc,Carrer,Carrer Hortènsia
T21257L,9,Sant Andreu,Carrer,Carrer Fèlix Amat
T21260G,3,Sants-Montjuïc,Plaça,Plaça Carles Buïgas
T21283N,5,Sarrià-Sant Gervasi,Passatge,Passatge Torretes
T21284O,5,Sarrià-Sant Gervasi,Passatge,Passatge Llucieta Canyà
T21288S,9,Sant Andreu,Plaça,Plaça Modernitat
T21290M,4,Les Corts,Carrer,Carrer Pere Duran Farell
T21293P,5,Sarrià-Sant Gervasi,Baixada,Baixada Blanes
T21300X,4,Les Corts,Carrer,Carrer George R. Collins
T21316F,8,Nou Barris,Carrer,Carrer Biure
T21317G,8,Nou Barris,Carrer,Carrer Cornudella
T21332F,8,Nou Barris,Carrer,Carrer Camós
T21343I,7,Horta-Guinardó,Escales,Escales Floresta
T21351I,7,Horta-Guinardó,Carrer,Carrer Hipàtia d'Alexandria
T21367Q,4,Les Corts,Carrer,Carrer Castells
T21368R,4,Les Corts,Carrer,Carrer Ignasi de Solà-Morales
T21382P,2,Eixample,Passatge,Passatge Canonge Cuffí
T21394T,9,Sant Andreu,Passatge,Passatge Tàrrega
T21407H,9,Sant Andreu,Carrer,Carrer Ardèvol
T21423H,4,Les Corts,Carrer,Carrer Menéndez y Pelayo
T21437N,4,Les Corts,Carrer,Carrer Gerard Piera
T21440I,4,Les Corts,Plaça,Plaça Sòl de Baix
