FID,Distric_D,NDistric_D,NVia_D
9342,08,Nou Barris,Carrer Bellprat
9345,08,Nou Barris,Carrer Castell d'Argençola
9347,08,Nou Barris,Carrer Castellfollit
9349,08,Nou Barris,Torrent Font d'en Magués
9350,08,Nou Barris,Carrer Castelldefels
9351,08,Nou Barris,Carrer Torrelles
9352,08,Nou Barris,Carrer Avinyonet
9357,08,Nou Barris,Carrer Sant Quirze Safaja
9363,08,Nou Barris,Carrer Masquefa
9365,08,Nou Barris,Carrer Orís
9366,08,Nou Barris,Carrer Brull
9369,08,Nou Barris,Carretera Alta de les Roquetes
9373,08,Nou Barris,Carrer Llerona
9374,08,Nou Barris,Carrer Capçanes
9375,08,Nou Barris,Carrer Riudecanyes
9379,08,Nou Barris,Carrer Sa Tuna
9382,08,Nou Barris,Carrer Garbí
9385,08,Nou Barris,Avinguda Vallbona
9386,08,Nou Barris,Carrer Balenyà
9388,08,Nou Barris,Carrer Palau-solità
9392,08,Nou Barris,Carrer Vacarisses
9393,08,Nou Barris,Carrer Ripollet
9394,08,Nou Barris,Carrer Martorelles
9395,08,Nou Barris,Carrer Torre Vella
9397,08,Nou Barris,Carrer Orpí
9399,08,Nou Barris,Avinguda Alzinar
9401,08,Nou Barris,Carrer Pujalt
9403,08,Nou Barris,Carrer Pierola
9406,08,Nou Barris,Carrer Oristà
9409,08,Nou Barris,Passeig Pineda
9411,08,Nou Barris,Torrent Tapioles
9413,08,Nou Barris,Avinguda Puig de Jorba
9420,08,Nou Barris,Avinguda Rasos de Peguera
9427,08,Nou Barris,Carrer Perafita
9428,08,Nou Barris,Carrer Pedraforca
9431,08,Nou Barris,Passatge Brull
9432,08,Nou Barris,Carrer Vallcivera
9438,08,Nou Barris,Carrer Costabona
9440,08,Nou Barris,Carrer Agudes
9446,08,Nou Barris,Carrer Duero
9448,08,Nou Barris,Carrer Escultor Llimona
9450,08,Nou Barris,Carrer Greco
9451,08,Nou Barris,Carrer Antonio Machado
9454,08,Nou Barris,Carrer Federico García Lorca
9455,08,Nou Barris,Carrer Vall d'Aro
9456,08,Nou Barris,Carrer Alhucemas
9458,08,Nou Barris,Carrer Artés
9465,10,Sant Martí,Avinguda Icària
9468,10,Sant Martí,Carrer Arquitecte Sert
9469,10,Sant Martí,Carrer Joan Miró
9472,10,Sant Martí,Ronda Litoral
9477,10,Sant Martí,Avinguda Litoral
9478,01,Ciutat Vella,Carrer Ramon Trias Fargas
9480,01,Ciutat Vella,Ronda Litoral
9481,01,Ciutat Vella,Carrer Torrevieja
9482,01,Ciutat Vella,Carrer Trelawny
9483,01,Ciutat Vella,Passeig Marítim de la Barceloneta
9491,10,Sant Martí,Carrer Jaume Vicens i Vives
9493,10,Sant Martí,Carrer Carmen Amaya
9498,10,Sant Martí,Passeig Garcia Fària
9499,10,Sant Martí,Passeig Marítim de la Mar Bella
9503,07,Horta-Guinardó,Carrer Berruguete
9504,07,Horta-Guinardó,Carrer Arquitecte Moragas
9507,07,Horta-Guinardó,Carrer Ventura Rodríguez
9509,07,Horta-Guinardó,Carrer Jorge Manrique
9514,07,Horta-Guinardó,Carrer Granja Vella
9517,07,Horta-Guinardó,Passatge Ceuta
9518,07,Horta-Guinardó,Baixada Combinació
9519,10,Sant Martí,Passatge Tèxtil
9523,10,Sant Martí,Plaça Germans Serra
9530,01,Ciutat Vella,Passeig Salvat Papasseit
9535,01,Ciutat Vella,Carrer Doctor Aiguader
9538,01,Ciutat Vella,Carrer Anisadeta
9548,04,Les Corts,Carrer Torre Melina
9549,04,Les Corts,Avinguda Albert Bastardas
9550,04,Les Corts,Carrer Carles Ferrer Salat
9554,04,Les Corts,Carrer Moneders
9557,04,Les Corts,Carrer Batista i Roca
9559,04,Les Corts,Carrer Josep Irla i Bosch
9560,09,Sant Andreu,Carrer Fra Juníper Serra
9561,09,Sant Andreu,Carrer Òrrius
9562,09,Sant Andreu,Carrer Clarà
9569,10,Sant Martí,Passatge Carlota de Mena
9570,10,Sant Martí,Carrer Pere Vergés
9571,10,Sant Martí,Carrer Àngels Garriga
9572,10,Sant Martí,Carrer Fèlix Martí Alpera
9575,10,Sant Martí,Carrer Josep Estalella
9576,10,Sant Martí,Plaça Glòries Catalanes
9581,02,Eixample,Passatge Bofill
9589,06,Gràcia,Travessia Sant Antoni
9591,06,Gràcia,Plaça Alfonso Comín
9593,06,Gràcia,Avinguda Adrià Gual
9594,06,Gràcia,Carrer Vallpar
9599,07,Horta-Guinardó,Avinguda Estatut de Catalunya
9601,08,Nou Barris,Carrer Miguel Hernández
9612,03,Sants-Montjuïc,Plaça Sants
9620,03,Sants-Montjuïc,Carrer Muga
9621,03,Sants-Montjuïc,Carrer Anoia
9623,01,Ciutat Vella,Carrer Sant Oleguer
9624,01,Ciutat Vella,Carrer Tàpies
9630,06,Gràcia,Passatge Turull
9637,07,Horta-Guinardó,Carrer Ramiro de Maeztu
9650,09,Sant Andreu,Carrer SN (Sta Coloma Nus Trinitat
9651,10,Sant Martí,Plaça Prim
9652,10,Sant Martí,Carrer Laberint
9657,03,Sants-Montjuïc,Carrer Feixa Llarga
9660,03,Sants-Montjuïc,Passeig Olímpic
9661,03,Sants-Montjuïc,Carrer Doctor Font i Quer
9666,03,Sants-Montjuïc,Carrer Pierre de Coubertin
9667,03,Sants-Montjuïc,Carrer Mirador del Palau Nacional
9670,03,Sants-Montjuïc,Carrer Foixarda
9672,03,Sants-Montjuïc,Carrer Número 50 Zona Franca
9673,03,Sants-Montjuïc,Carrer Ulldecona
9685,05,Sarrià-Sant Gervasi,Camí Mig de Can Balasch
9686,05,Sarrià-Sant Gervasi,Carretera Vallvidrera a les Planes
9688,05,Sarrià-Sant Gervasi,Camí Turó de l'Alzina
9689,05,Sarrià-Sant Gervasi,Camí Can Balasch
9693,05,Sarrià-Sant Gervasi,Passeig Grèvol
9694,05,Sarrià-Sant Gervasi,Passatge Grèvol
9696,05,Sarrià-Sant Gervasi,Passeig Pi Forcat
9697,05,Sarrià-Sant Gervasi,Passeig Anna Rúbies
9700,05,Sarrià-Sant Gervasi,Passeig Vimetera
9702,05,Sarrià-Sant Gervasi,Carrer Gespa
9706,05,Sarrià-Sant Gervasi,Camí Mas Guimbau
9711,05,Sarrià-Sant Gervasi,Camí Pla Llorens
9712,05,Sarrià-Sant Gervasi,Carrer Can Castellví
9713,05,Sarrià-Sant Gervasi,Camí Verns
9714,05,Sarrià-Sant Gervasi,Passeig Solé i Pla
9715,05,Sarrià-Sant Gervasi,Carrer Pollancre
9720,05,Sarrià-Sant Gervasi,Camí Can Castellví
9724,05,Sarrià-Sant Gervasi,Carrer Tren
9725,05,Sarrià-Sant Gervasi,Carrer Belladona
9727,05,Sarrià-Sant Gervasi,Passatge Gatell
9728,05,Sarrià-Sant Gervasi,Costa Bruc
9730,05,Sarrià-Sant Gervasi,Passatge Óssa Major
9731,05,Sarrià-Sant Gervasi,Carrer Baladre
9732,05,Sarrià-Sant Gervasi,Carrer Parsifal
9733,05,Sarrià-Sant Gervasi,Avinguda Rectoret
9734,05,Sarrià-Sant Gervasi,Carrer Vesc
9735,05,Sarrià-Sant Gervasi,Passeig Argentinita
9737,05,Sarrià-Sant Gervasi,Passatge Magraner
9738,05,Sarrià-Sant Gervasi,Passatge Anemone
9739,05,Sarrià-Sant Gervasi,Carrer Poncelles
9740,05,Sarrià-Sant Gervasi,Carrer Boix
9741,05,Sarrià-Sant Gervasi,Passatge Garric
9742,05,Sarrià-Sant Gervasi,Camí Pantà
9743,05,Sarrià-Sant Gervasi,Camí Ciureny
9745,05,Sarrià-Sant Gervasi,Camí Fredolic
9746,05,Sarrià-Sant Gervasi,Camí Font dels Pins
9749,05,Sarrià-Sant Gervasi,Torrent Rovelló
9752,05,Sarrià-Sant Gervasi,Camí Reineta
9754,05,Sarrià-Sant Gervasi,Camí Mas Sauró
9757,05,Sarrià-Sant Gervasi,Passatge Camí del Mas Sauró
9758,05,Sarrià-Sant Gervasi,Camí Cama-sec
9759,05,Sarrià-Sant Gervasi,Camí Llenega
9765,05,Sarrià-Sant Gervasi,Camí Pebràs
9766,05,Sarrià-Sant Gervasi,Camí Múrgola
9767,05,Sarrià-Sant Gervasi,Carrer Pelfort
9769,05,Sarrià-Sant Gervasi,Carrer Avet
9770,05,Sarrià-Sant Gervasi,Camí Sta Creu Olorda Vallvidrera
9771,05,Sarrià-Sant Gervasi,Camí Savina
9772,05,Sarrià-Sant Gervasi,Camí Salze
9777,05,Sarrià-Sant Gervasi,Camí Can Borni
9781,05,Sarrià-Sant Gervasi,Riera Blanca Sarrià
9782,05,Sarrià-Sant Gervasi,Passatge Roserar
9786,05,Sarrià-Sant Gervasi,Passatge Saturn
9788,01,Ciutat Vella,Carrer Oli
9790,01,Ciutat Vella,Carrer Arc de Sant Onofre
9801,03,Sants-Montjuïc,Carrer Rodríguez
9805,03,Sants-Montjuïc,Carrer Platí
9807,04,Les Corts,Carrer Hug de Rocabertí
9810,04,Les Corts,Passatge Pere Rodríguez
9812,05,Sarrià-Sant Gervasi,Carrer Cadis
9813,05,Sarrià-Sant Gervasi,Carrer Casanova
9814,06,Gràcia,Pas Coll del Portell
9816,06,Gràcia,Carrer Manlleu
9817,06,Gràcia,Carrer Damià Forment
9819,09,Sant Andreu,Carrer Josep Finestres
9823,09,Sant Andreu,Carrer Vèlia
9824,10,Sant Martí,Carrer Washington
9828,06,Gràcia,Carrer Uruguai
9829,03,Sants-Montjuïc,Carrer Tarongers
9839,05,Sarrià-Sant Gervasi,Carrer Mañé i Flaquer
9842,08,Nou Barris,Carrer Marie Curie
9844,03,Sants-Montjuïc,Carrer F Zona Franca
9859,06,Gràcia,Carrer Castellterçol
9865,09,Sant Andreu,Torrent Estadella
9868,09,Sant Andreu,Passatge Bofarull
9870,10,Sant Martí,Carrer Josep Ferrater i Móra
9879,07,Horta-Guinardó,Carrer Papiol
9880,05,Sarrià-Sant Gervasi,Carrer Benedetti
9886,08,Nou Barris,Carrer Rosselló i Porcel
9887,08,Nou Barris,Passeig Andreu Nin
9901,09,Sant Andreu,Carrer Campins
9902,09,Sant Andreu,Carrer Clariana
9906,04,Les Corts,Carrer Poblet
9915,10,Sant Martí,Carrer Castella
9922,09,Sant Andreu,Carrer Camp del Ferro
9925,09,Sant Andreu,Carrer La Barcelonesa
9926,09,Sant Andreu,Carrer Ferran Junoy
9933,09,Sant Andreu,Carrer Estefania de Requesens
9934,09,Sant Andreu,Carrer Joan Comorera
9935,09,Sant Andreu,Carrer Fernando Pessoa
9946,09,Sant Andreu,Carrer Tucumán
9947,09,Sant Andreu,Passeig Santa Coloma
9956,03,Sants-Montjuïc,Passatge Elena Girol
9957,09,Sant Andreu,Carrer Jaume Brossa
9962,03,Sants-Montjuïc,Carrer Montfar
9973,10,Sant Martí,Passatge Joaquim Pujol
9976,09,Sant Andreu,Carrer S?o Paulo
9978,09,Sant Andreu,Passeig Havana
9985,09,Sant Andreu,Passeig Potosí
9994,09,Sant Andreu,Carrer Quito
9996,01,Ciutat Vella,Rambla Raval
10001,05,Sarrià-Sant Gervasi,Carrer Mercè Rodoreda
10023,05,Sarrià-Sant Gervasi,Carrer Gaspar Cassadó
10033,03,Sants-Montjuïc,Carrer Nicaragua
10041,03,Sants-Montjuïc,Avinguda Carrilet
10048,07,Horta-Guinardó,Carrer Tenerife
10050,07,Horta-Guinardó,Plaça Font Castellana
10059,06,Gràcia,Carrer Arnold Schönberg
10069,07,Horta-Guinardó,Plaça Clota
10071,07,Horta-Guinardó,Avinguda Can Marcet
10076,04,Les Corts,Carrer Conrad Xalabarder
10079,04,Les Corts,Carrer Sense N (700946 Hospitalet)
10080,06,Gràcia,Carrer Gomis
10089,01,Ciutat Vella,Carrer Boters
10093,07,Horta-Guinardó,Carrer Franqueses
10094,09,Sant Andreu,Baixada Sagrera
10109,01,Ciutat Vella,Carrer Boquer
10111,01,Ciutat Vella,Carrer Jovellanos
10114,01,Ciutat Vella,Carrer Milans
10115,03,Sants-Montjuïc,Carrer Arnes
10126,06,Gràcia,Carrer Aldea
10130,03,Sants-Montjuïc,Carrer Esparver
10138,10,Sant Martí,Passatge Monyarc
10143,08,Nou Barris,Carrer Pruit
10145,01,Ciutat Vella,Plaça Joaquim Xirau i Palau
10146,05,Sarrià-Sant Gervasi,Escales Montclar
10147,05,Sarrià-Sant Gervasi,Carrer Montclar
10151,08,Nou Barris,Carrer Sense Nom (Llerona Balenya)
10152,06,Gràcia,Carrer Carolines
10156,05,Sarrià-Sant Gervasi,Carrer Amarant
10157,05,Sarrià-Sant Gervasi,Carrer Traviata
10158,05,Sarrià-Sant Gervasi,Carrer Satèl·lits
10160,05,Sarrià-Sant Gervasi,Plaça Tulipa
10165,05,Sarrià-Sant Gervasi,Carrer Geranis
10167,05,Sarrià-Sant Gervasi,Passatge Violer
10174,10,Sant Martí,Carrer Fondal de Sant Martí
10175,10,Sant Martí,Carrer Selva del Camp
10176,09,Sant Andreu,Carrer Gitanilla
10198,10,Sant Martí,Passatge Rere el Cementiri Vell
10200,08,Nou Barris,Passeig Cimal
10203,10,Sant Martí,Carrer Xipre
10204,10,Sant Martí,Carrer Mestre Alfonso
10207,03,Sants-Montjuïc,Carrer Tortosa
10214,08,Nou Barris,Carrer Feliu i Codina
10221,05,Sarrià-Sant Gervasi,Plaça Mañé i Flaquer
10225,05,Sarrià-Sant Gervasi,Plaça Sant Joaquim
10230,07,Horta-Guinardó,Carrer Judea
10236,07,Horta-Guinardó,Avinguda Cardenal Vidal i Barraquer
10240,02,Eixample,Plaça Gall
10241,02,Eixample,Plaça Goya
10249,02,Eixample,Passatge Utset
10251,09,Sant Andreu,Carrer Sense Nom (Tucuman-Junoy)
10256,04,Les Corts,Passatge Puig Aguilar
10260,01,Ciutat Vella,Carrer Fonollar
10262,09,Sant Andreu,Plaça Estació
10263,01,Ciutat Vella,Carrer Vidre
10272,07,Horta-Guinardó,Carrer Can Travi
10275,07,Horta-Guinardó,Pas Isadora Duncan
10283,09,Sant Andreu,Plaça Orfila
10298,04,Les Corts,Carrer Antoni Alberdi
10305,10,Sant Martí,Carrer Josepa Massanés
10306,10,Sant Martí,Carrer Escultors Claperós
10308,05,Sarrià-Sant Gervasi,Plaça Frederic Soler
10310,08,Nou Barris,Carrer Oriol
10313,06,Gràcia,Carrer Jaume Cabrera
10322,01,Ciutat Vella,Plaça Vila de Madrid
10325,07,Horta-Guinardó,Carrer Fulton
10327,10,Sant Martí,Ronda Sant Martí
10332,05,Sarrià-Sant Gervasi,Camí Boscà
10337,05,Sarrià-Sant Gervasi,Carrer Azalea
10344,04,Les Corts,Plaça Pius XII
10348,06,Gràcia,Plaça Llibertat
10358,05,Sarrià-Sant Gervasi,Carrer Escull
10361,09,Sant Andreu,Plaça Assemblea de Catalunya
10365,08,Nou Barris,Carrer Mirador de Llobera
10392,01,Ciutat Vella,Passatge Palau
10395,01,Ciutat Vella,Carrer Pou de l'Estanc
10398,01,Ciutat Vella,Carrer Formatgeria
10400,01,Ciutat Vella,Carrer Volta d'en Dusai
10403,01,Ciutat Vella,Carrer Volta dels Tamborets
10406,01,Ciutat Vella,Carrer Volta d'en Bufanalla
10409,01,Ciutat Vella,Carrer Caputxes
10414,08,Nou Barris,Carrer Maladeta
10416,05,Sarrià-Sant Gervasi,Passatge Bigai
10419,09,Sant Andreu,Carrer Otger
10421,05,Sarrià-Sant Gervasi,Carrer Albercoquer
10426,03,Sants-Montjuïc,Carrer Maria Montessori
10427,01,Ciutat Vella,Carrer Arc de Sant Vicenç
10434,01,Ciutat Vella,Carrer Arcs
10435,01,Ciutat Vella,Carrer Cucurulla
10436,01,Ciutat Vella,Carrer Perot lo Lladre
10437,01,Ciutat Vella,Carrer Montjuïc del Bisbe
10440,01,Ciutat Vella,Carrer Arc de Santa Eulàlia
10441,01,Ciutat Vella,Carrer Volta del Remei
10444,01,Ciutat Vella,Carrer Aroles
10446,01,Ciutat Vella,Passatge Rellotge
10455,01,Ciutat Vella,Carrer Argenter
10456,01,Ciutat Vella,Carrer Civader
10457,01,Ciutat Vella,Carrer Volta d'en Colomines
10458,01,Ciutat Vella,Carrer Volta de la Perdiu
10460,01,Ciutat Vella,Plaça Beates
10463,01,Ciutat Vella,Carrer Candeles
10466,01,Ciutat Vella,Carrer Cecs de Sant Cugat
10468,01,Ciutat Vella,Carrer Petons
10471,01,Ciutat Vella,Plaça Salvador Seguí
10475,01,Ciutat Vella,Carrer Santcliment
10476,01,Ciutat Vella,Plaça Jaume Sabartés
10480,07,Horta-Guinardó,Carrer Aiguafreda
10482,08,Nou Barris,Carrer Robert Robert
10488,08,Nou Barris,Plaça Verdum
10495,02,Eixample,Passatge Sant Antoni Abat
10501,02,Eixample,Passatge Torres
10502,02,Eixample,Carretera Antiga d'Horta
10503,02,Eixample,Passatge Pagès
10504,02,Eixample,Passatge Coll del Portell
10509,05,Sarrià-Sant Gervasi,Avinguda J. V. Foix
10513,03,Sants-Montjuïc,Camí Font-trobada
10515,03,Sants-Montjuïc,Passatge Vinyeta
10516,03,Sants-Montjuïc,Passatge La Canadenca
10525,03,Sants-Montjuïc,Plaça Dante
10529,03,Sants-Montjuïc,Passatge Martras
10535,03,Sants-Montjuïc,Carrer Jocs del 92
10537,05,Sarrià-Sant Gervasi,Escales Gatosa
10552,03,Sants-Montjuïc,Carrer Gaià
10553,03,Sants-Montjuïc,Carrer Riudaura
10554,03,Sants-Montjuïc,Carrer Onyar
10556,03,Sants-Montjuïc,Carrer Torres de Marina
10557,03,Sants-Montjuïc,Carrer Gabriel Miró
10561,03,Sants-Montjuïc,Carrer Sant Eloi
10562,03,Sants-Montjuïc,Carrer Amnistia Internacional
10564,03,Sants-Montjuïc,Carrer Francesc Boix i Campo
10565,03,Sants-Montjuïc,Carrer Soweto
10566,03,Sants-Montjuïc,Carrer Gernika
10567,03,Sants-Montjuïc,Carrer Jane Addams
10576,03,Sants-Montjuïc,Carrer Estany
10581,03,Sants-Montjuïc,Carrer Número 11 Zona Franca
10593,03,Sants-Montjuïc,Carrer Parcerisa
10597,03,Sants-Montjuïc,Carrer Vivers
10600,04,Les Corts,Carrer Doctor Salvador Cardenal
10602,04,Les Corts,Carrer Josep M. de Sagarra
10603,04,Les Corts,Carrer Doctor Francesc Darder
10604,04,Les Corts,Passeig Sant Francesc
10611,05,Sarrià-Sant Gervasi,Carrer Can Ràbia
10613,05,Sarrià-Sant Gervasi,Plaça Narcisa Freixas
10616,05,Sarrià-Sant Gervasi,Carrer Manuel Ramon
10619,05,Sarrià-Sant Gervasi,Carrer Josep M. Florensa
10621,05,Sarrià-Sant Gervasi,Carrer Folgueroles
10625,05,Sarrià-Sant Gervasi,Carrer Ribagorça
10629,05,Sarrià-Sant Gervasi,Carrer Munner
10652,05,Sarrià-Sant Gervasi,Carrer Queralt
10656,05,Sarrià-Sant Gervasi,Carrer Menta
10658,05,Sarrià-Sant Gervasi,Carrer Via Làctia
10662,05,Sarrià-Sant Gervasi,Carrer Júpiter
10670,05,Sarrià-Sant Gervasi,Carrer Sagrada Família
10679,05,Sarrià-Sant Gervasi,Carrer Fonolleda
10681,05,Sarrià-Sant Gervasi,Passatge Negociant
10685,05,Sarrià-Sant Gervasi,Plaça Sant Gaietà
10695,06,Gràcia,Passatge Conradí
10697,06,Gràcia,Carrer Santa Magdalena
10698,06,Gràcia,Plaça Trilla
10706,06,Gràcia,Carrer Josep Jover
10707,06,Gràcia,Carrer Esteve Terradas
10711,07,Horta-Guinardó,Carrer Siurana
10712,06,Gràcia,Carretera Aigües
10714,07,Horta-Guinardó,Carrer Pi i Margall
10720,07,Horta-Guinardó,Pas Marina
10722,07,Horta-Guinardó,Carrer Thous
10738,07,Horta-Guinardó,Carrer Penyal
10742,07,Horta-Guinardó,Carrer Alcalde de Zalamea
10744,07,Horta-Guinardó,Passatge Santuaris
10755,07,Horta-Guinardó,Passatge Tossa
10769,07,Horta-Guinardó,Carrer Coll i Alentorn
10770,07,Horta-Guinardó,Carrer Basses d'Horta
10771,07,Horta-Guinardó,Avinguda Martí-Codolar
10778,07,Horta-Guinardó,Camí Sant Genís a Horta
10780,07,Horta-Guinardó,Carrer Pare Mariana
10781,07,Horta-Guinardó,Carrer Baix de Mariner
10793,07,Horta-Guinardó,Carrer Cunit
10801,08,Nou Barris,Carrer Castellví
10807,08,Nou Barris,Carrer Capsec
10808,08,Nou Barris,Carrer Pollença
10827,08,Nou Barris,Carrer Joaquim Puig i Pidemunt
10828,08,Nou Barris,Carrer Josep Solé i Barberà
10843,09,Sant Andreu,Carrer Costa Rica
10847,09,Sant Andreu,Carrer Guinardó
10867,09,Sant Andreu,Plaça Xandri
10870,09,Sant Andreu,Carrer Tell
10879,10,Sant Martí,Carrer Rosa Sensat
10896,10,Sant Martí,Carrer Frederic Mompou
10899,10,Sant Martí,Carrer Joan Oliver
10918,10,Sant Martí,Passatge Sant Joan de Malta
10923,10,Sant Martí,Carrer Jonquera
10926,10,Sant Martí,Passatge Piquer
10927,10,Sant Martí,Carrer Duoda
10931,10,Sant Martí,Plaça Cultura
10944,10,Sant Martí,Passatge Prim
10953,10,Sant Martí,Carrer Croia
10956,10,Sant Martí,Carrer Albània
10965,10,Sant Martí,Carrer Fontova
10969,10,Sant Martí,Carrer Múrcia
10978,01,Ciutat Vella,Carrer Trompetes
10979,01,Ciutat Vella,Carrer Panses
10981,01,Ciutat Vella,Carrer Font de Sant Miquel
10984,09,Sant Andreu,Plaça Josep Andreu i Abelló
10987,03,Sants-Montjuïc,Plaça Marina de Sants
10990,01,Ciutat Vella,Carrer Basea
10995,01,Ciutat Vella,Passatge Magarola
10996,01,Ciutat Vella,Passatge Patriarca
10997,01,Ciutat Vella,Carrer Espolsa-sacs
10998,01,Ciutat Vella,Passatge Bacardí
10999,01,Ciutat Vella,Passatge Madoz
11002,01,Ciutat Vella,Plaça Reial
11003,01,Ciutat Vella,Carrer Tres Llits
11013,01,Ciutat Vella,Passatge Dormitori de Sant Francesc
11014,01,Ciutat Vella,Carrer Hostal de Sant Antoni
11019,01,Ciutat Vella,Carrer Gíriti
11029,01,Ciutat Vella,Plaça Sant Josep
11032,01,Ciutat Vella,Plaça Sant Galdric
11036,01,Ciutat Vella,Passatge Coloms
11042,09,Sant Andreu,Carrer Pere Terré i Domènech
11044,09,Sant Andreu,Carrer Mérida
11045,09,Sant Andreu,Passatge Posoltega
11046,09,Sant Andreu,Carrer Naus de La Maquinista
11048,09,Sant Andreu,Carrer Ponts de La Maquinista
11049,09,Sant Andreu,Carrer Campana de La Maquinista
11051,09,Sant Andreu,Carrer Trens de La Maquinista
11053,09,Sant Andreu,Carrer República Dominicana
11055,09,Sant Andreu,Plaça Can Fabra
11060,09,Sant Andreu,Carrer Cresques
11068,09,Sant Andreu,Carrer Augusto César Sandino
11071,09,Sant Andreu,Plaça Veracruz
11072,09,Sant Andreu,Carrer Tiana
11076,09,Sant Andreu,Plaça Baró de Viver
11078,03,Sants-Montjuïc,Passatge Vapor Vell
11080,03,Sants-Montjuïc,Carrer Cadaqués
11081,03,Sants-Montjuïc,Plaça Ibèria
11082,03,Sants-Montjuïc,Carrer Colònia Bausili
11090,03,Sants-Montjuïc,Carrer Transversal 1
11091,03,Sants-Montjuïc,Carrer Transversal 2
11093,03,Sants-Montjuïc,Carrer Longitudinal 6
11094,03,Sants-Montjuïc,Carrer Major de Mercabarna
11096,03,Sants-Montjuïc,Carrer Longitudinal 1
11098,03,Sants-Montjuïc,Carrer Transversal 5
11106,03,Sants-Montjuïc,Carrer Transversal 8
11111,06,Gràcia,Carrer Medes
11116,03,Sants-Montjuïc,Carrer Longitudinal 5
11117,03,Sants-Montjuïc,Carrer Transversal 7
11123,03,Sants-Montjuïc,Carrer Transversal 9
11129,03,Sants-Montjuïc,Carrer Transversal 11
11132,03,Sants-Montjuïc,Carrer Transversal 17
11135,03,Sants-Montjuïc,Carrer Longitudinal 9
11142,03,Sants-Montjuïc,Carrer Longitudinal 2
11143,03,Sants-Montjuïc,Carrer Transversal 12
11147,03,Sants-Montjuïc,Carrer Transversal 10
11148,03,Sants-Montjuïc,Carrer Longitudinal 10
11149,03,Sants-Montjuïc,Carrer Longitudinal 8
11156,03,Sants-Montjuïc,Carrer Transversal 14
11161,03,Sants-Montjuïc,Carrer Transversal 4
11162,03,Sants-Montjuïc,Carrer Transversal 6
11170,03,Sants-Montjuïc,Carrer Longitudinal 7
11175,03,Sants-Montjuïc,Carrer Longitudinal 3
11176,03,Sants-Montjuïc,Carrer Longitudinal 11
11180,03,Sants-Montjuïc,Carrer Mar Roja
11181,03,Sants-Montjuïc,Avinguda Ports d'Europa
11183,03,Sants-Montjuïc,Carrer Atlàntic
11184,03,Sants-Montjuïc,Carrer Y Zona Franca
11185,03,Sants-Montjuïc,Carrer Antàrtic
11187,03,Sants-Montjuïc,Carrer V Zona Franca
11188,03,Sants-Montjuïc,Carrer Índic
11190,03,Sants-Montjuïc,Carrer Mar Groga
11191,03,Sants-Montjuïc,Carrer Z Zona Franca
11192,03,Sants-Montjuïc,Passatge Yucatán
11193,03,Sants-Montjuïc,Passatge Moçambic
11194,03,Sants-Montjuïc,Carrer Àrtic
11197,03,Sants-Montjuïc,Carrer Marbre
11198,04,Les Corts,Carrer Caravel·la La Pinta
11199,04,Les Corts,Carrer Gállego
11200,04,Les Corts,Carrer Aurora Bertrana
11202,04,Les Corts,Passatge Vicent Martín
11203,04,Les Corts,Carrer Font del Lleó
11208,04,Les Corts,Carrer Can Falgàs
11212,05,Sarrià-Sant Gervasi,Carrer Bosch
11214,05,Sarrià-Sant Gervasi,Passatge Arcadia
11215,05,Sarrià-Sant Gervasi,Avinguda Pau Casals
11220,05,Sarrià-Sant Gervasi,Carrer Mestre Nicolau
11224,05,Sarrià-Sant Gervasi,Carrer Gaziel
11231,05,Sarrià-Sant Gervasi,Passatge Mare de Déu de l'Estrella
11238,01,Ciutat Vella,Plaça Sant Josep Oriol
11247,05,Sarrià-Sant Gervasi,Plaça Amich
